asset_id,date,ride_id,ride_name,tickets_sold,attendance,capacity,operational_hours,scheduled_maintenance_hours,uptime,downtime
Aquarabia,2025-10-06 00:00:00+00:00,WTR2,Lazy River,3507,3439,5000,10,2,8,2
Aquarabia,2025-10-06 00:00:00+00:00,WTR1,Wave Pool,3662,3519,6000,8,1,7,1
Aquarabia,2025-10-06 00:00:00+00:00,SST,Sea Stallion,4757,4600,7000,6,4,2,4
Aquarabia,2025-10-06 00:00:00+00:00,AQL,Aqua Lake Raft,2664,2503,3800,7,1,6,1
Six Flags,2025-10-07 00:00:00+00:00,SRT,Siroccos Tower,6837,6689,8000,10,2,8,2
Six Flags,2025-10-07 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4055,3930,4500,8,4,4,4
Six Flags,2025-10-07 00:00:00+00:00,TWE,Twilight Express,7025,6864,7800,8,3,5,3
Six Flags,2025-10-07 00:00:00+00:00,SKW,Skywatch,6161,5971,6500,6,3,3,3
Six Flags,2025-10-07 00:00:00+00:00,ELT,Electric Light Tour,2970,2865,3500,10,1,9,1
Six Flags,2025-10-07 00:00:00+00:00,GDC,Grand Canyon Coaster,4324,4163,5200,10,2,8,2
Six Flags,2025-10-07 00:00:00+00:00,MLP,Magic Lantern Parade,3748,3595,4000,6,2,4,2
Six Flags,2025-10-07 00:00:00+00:00,FLF,Falcons Flight,8031,7842,9000,10,3,7,3
Six Flags,2025-10-07 00:00:00+00:00,HRA,High Roller Adventure,5572,5385,6000,6,4,2,4
Six Flags,2025-10-07 00:00:00+00:00,KCB,Kiddie Carousel Bay,2614,2550,3000,7,2,5,2
Aquarabia,2025-10-07 00:00:00+00:00,DRD,Dizzy Rapids Drop,3571,3646,3600,10,2,8,2
Aquarabia,2025-10-07 00:00:00+00:00,FJT,Fun Jet Tubes,4025,3884,4200,8,3,5,3
Aquarabia,2025-10-07 00:00:00+00:00,SMW,Splash Mountain Wave,4765,5122,4800,9,1,8,1
Aquarabia,2025-10-07 00:00:00+00:00,RDL,Rapid Downstream Loop,4962,5424,5000,10,4,6,4
Aquarabia,2025-10-07 00:00:00+00:00,WTR4,Aqua Loop,5461,5316,5500,9,4,5,4
Aquarabia,2025-10-07 00:00:00+00:00,WTR3,Splash Zone,7987,8699,8000,6,4,2,4
Aquarabia,2025-10-07 00:00:00+00:00,WTR2,Lazy River,4968,5280,5000,9,1,8,1
Aquarabia,2025-10-07 00:00:00+00:00,WTR1,Wave Pool,5969,5841,6000,9,3,6,3
Aquarabia,2025-10-07 00:00:00+00:00,SST,Sea Stallion,6959,7265,7000,7,1,6,1
Aquarabia,2025-10-07 00:00:00+00:00,AQL,Aqua Lake Raft,3789,3961,3800,6,4,2,4
Six Flags,2025-10-08 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3221,3077,4500,6,3,3,3
Six Flags,2025-10-08 00:00:00+00:00,TWE,Twilight Express,5275,5169,7800,10,4,6,4
Six Flags,2025-10-08 00:00:00+00:00,SKW,Skywatch,4890,4753,6500,9,4,5,4
Six Flags,2025-10-08 00:00:00+00:00,HRA,High Roller Adventure,3963,3788,6000,8,1,7,1
Six Flags,2025-10-08 00:00:00+00:00,KCB,Kiddie Carousel Bay,2418,2253,3000,9,2,7,2
Six Flags,2025-10-08 00:00:00+00:00,MLP,Magic Lantern Parade,2724,2537,4000,6,2,4,2
Six Flags,2025-10-08 00:00:00+00:00,ELT,Electric Light Tour,2530,2427,3500,10,1,9,1
Six Flags,2025-10-08 00:00:00+00:00,SRT,Siroccos Tower,6058,5938,8000,7,1,6,1
Six Flags,2025-10-08 00:00:00+00:00,GDC,Grand Canyon Coaster,3674,3613,5200,6,4,2,4
Six Flags,2025-10-08 00:00:00+00:00,FLF,Falcons Flight,5984,5864,9000,10,4,6,4
Aquarabia,2025-10-08 00:00:00+00:00,DRD,Dizzy Rapids Drop,3260,3119,3600,6,3,3,3
Aquarabia,2025-10-08 00:00:00+00:00,AQL,Aqua Lake Raft,3682,3557,3800,8,1,7,1
Aquarabia,2025-10-08 00:00:00+00:00,WTR1,Wave Pool,5951,5878,6000,7,4,3,4
Aquarabia,2025-10-08 00:00:00+00:00,WTR2,Lazy River,4755,4688,5000,10,1,9,1
Aquarabia,2025-10-08 00:00:00+00:00,WTR3,Splash Zone,7018,6859,8000,10,3,7,3
Aquarabia,2025-10-08 00:00:00+00:00,SST,Sea Stallion,6954,7025,7000,7,4,3,4
Aquarabia,2025-10-08 00:00:00+00:00,RDL,Rapid Downstream Loop,4987,4848,5000,9,1,8,1
Aquarabia,2025-10-08 00:00:00+00:00,SMW,Splash Mountain Wave,4606,4540,4800,8,1,7,1
Aquarabia,2025-10-08 00:00:00+00:00,FJT,Fun Jet Tubes,4055,3924,4200,8,3,5,3
Aquarabia,2025-10-08 00:00:00+00:00,WTR4,Aqua Loop,5072,4932,5500,10,2,8,2
Six Flags,2025-10-09 00:00:00+00:00,SRT,Siroccos Tower,7555,7385,8000,6,3,3,3
Six Flags,2025-10-09 00:00:00+00:00,ELT,Electric Light Tour,3461,3340,3500,7,2,5,2
Six Flags,2025-10-09 00:00:00+00:00,MLP,Magic Lantern Parade,3528,3428,4000,9,1,8,1
Six Flags,2025-10-09 00:00:00+00:00,GDC,Grand Canyon Coaster,4492,4399,5200,9,2,7,2
Six Flags,2025-10-09 00:00:00+00:00,HRA,High Roller Adventure,5653,5538,6000,9,3,6,3
Six Flags,2025-10-09 00:00:00+00:00,SKW,Skywatch,6329,6149,6500,6,3,3,3
Six Flags,2025-10-09 00:00:00+00:00,TWE,Twilight Express,6646,6474,7800,7,3,4,3
Six Flags,2025-10-09 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4456,4354,4500,7,2,5,2
Six Flags,2025-10-09 00:00:00+00:00,FLF,Falcons Flight,8587,8493,9000,7,4,3,4
Six Flags,2025-10-09 00:00:00+00:00,KCB,Kiddie Carousel Bay,2974,2909,3000,10,4,6,4
Aquarabia,2025-10-09 00:00:00+00:00,AQL,Aqua Lake Raft,3759,3917,3800,8,2,6,2
Aquarabia,2025-10-09 00:00:00+00:00,SST,Sea Stallion,6983,6908,7000,6,4,2,4
Aquarabia,2025-10-09 00:00:00+00:00,WTR1,Wave Pool,5969,6473,6000,7,1,6,1
Aquarabia,2025-10-09 00:00:00+00:00,WTR2,Lazy River,4983,5291,5000,7,3,4,3
Aquarabia,2025-10-09 00:00:00+00:00,WTR3,Splash Zone,7975,8561,8000,7,1,6,1
Aquarabia,2025-10-09 00:00:00+00:00,DRD,Dizzy Rapids Drop,3558,3759,3600,10,2,8,2
Aquarabia,2025-10-09 00:00:00+00:00,RDL,Rapid Downstream Loop,4807,4750,5000,10,2,8,2
Aquarabia,2025-10-09 00:00:00+00:00,SMW,Splash Mountain Wave,4563,4436,4800,7,3,4,3
Aquarabia,2025-10-09 00:00:00+00:00,FJT,Fun Jet Tubes,4186,4406,4200,7,2,5,2
Aquarabia,2025-10-09 00:00:00+00:00,WTR4,Aqua Loop,5207,5020,5500,8,3,5,3
Six Flags,2025-10-10 00:00:00+00:00,SRT,Siroccos Tower,7381,7255,8000,6,2,4,2
Six Flags,2025-10-10 00:00:00+00:00,ELT,Electric Light Tour,3312,3145,3500,8,1,7,1
Six Flags,2025-10-10 00:00:00+00:00,MLP,Magic Lantern Parade,3857,3761,4000,8,3,5,3
Six Flags,2025-10-10 00:00:00+00:00,GDC,Grand Canyon Coaster,5065,4922,5200,6,1,5,1
Six Flags,2025-10-10 00:00:00+00:00,HRA,High Roller Adventure,5519,5381,6000,8,4,4,4
Six Flags,2025-10-10 00:00:00+00:00,SKW,Skywatch,6357,6258,6500,6,3,3,3
Six Flags,2025-10-10 00:00:00+00:00,TWE,Twilight Express,7460,7393,7800,10,3,7,3
Six Flags,2025-10-10 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4483,4445,4500,7,4,3,4
Six Flags,2025-10-10 00:00:00+00:00,FLF,Falcons Flight,8105,7952,9000,10,1,9,1
Six Flags,2025-10-10 00:00:00+00:00,KCB,Kiddie Carousel Bay,2955,3016,3000,10,2,8,2
Aquarabia,2025-10-10 00:00:00+00:00,AQL,Aqua Lake Raft,3772,4022,3800,6,3,3,3
Aquarabia,2025-10-10 00:00:00+00:00,SST,Sea Stallion,6983,7683,7000,8,1,7,1
Aquarabia,2025-10-10 00:00:00+00:00,WTR1,Wave Pool,5959,6501,6000,7,4,3,4
Aquarabia,2025-10-10 00:00:00+00:00,WTR2,Lazy River,4983,5709,5000,6,2,4,2
Aquarabia,2025-10-10 00:00:00+00:00,WTR3,Splash Zone,7956,8439,8000,7,4,3,4
Aquarabia,2025-10-10 00:00:00+00:00,DRD,Dizzy Rapids Drop,3566,4334,3600,10,2,8,2
Aquarabia,2025-10-10 00:00:00+00:00,RDL,Rapid Downstream Loop,4953,5427,5000,8,1,7,1
Aquarabia,2025-10-10 00:00:00+00:00,SMW,Splash Mountain Wave,4765,4992,4800,6,4,2,4
Aquarabia,2025-10-10 00:00:00+00:00,FJT,Fun Jet Tubes,4173,4365,4200,10,4,6,4
Aquarabia,2025-10-10 00:00:00+00:00,WTR4,Aqua Loop,5489,5877,5500,9,2,7,2
Six Flags,2025-10-11 00:00:00+00:00,FLF,Falcons Flight,6763,6676,9000,7,1,6,1
Six Flags,2025-10-11 00:00:00+00:00,ELT,Electric Light Tour,2841,2789,3500,6,3,3,3
Six Flags,2025-10-11 00:00:00+00:00,MLP,Magic Lantern Parade,3048,2972,4000,9,2,7,2
Six Flags,2025-10-11 00:00:00+00:00,GDC,Grand Canyon Coaster,3552,3452,5200,9,1,8,1
Six Flags,2025-10-11 00:00:00+00:00,HRA,High Roller Adventure,4936,4833,6000,7,4,3,4
Six Flags,2025-10-11 00:00:00+00:00,SKW,Skywatch,5140,4986,6500,9,2,7,2
Six Flags,2025-10-11 00:00:00+00:00,TWE,Twilight Express,6101,5918,7800,8,4,4,4
Six Flags,2025-10-11 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3662,3506,4500,6,1,5,1
Six Flags,2025-10-11 00:00:00+00:00,SRT,Siroccos Tower,5667,5551,8000,6,3,3,3
Six Flags,2025-10-11 00:00:00+00:00,KCB,Kiddie Carousel Bay,2330,2268,3000,6,4,2,4
Aquarabia,2025-10-11 00:00:00+00:00,DRD,Dizzy Rapids Drop,2425,2370,3600,7,3,4,3
Aquarabia,2025-10-11 00:00:00+00:00,FJT,Fun Jet Tubes,3085,2957,4200,9,1,8,1
Aquarabia,2025-10-11 00:00:00+00:00,SMW,Splash Mountain Wave,3393,3228,4800,8,4,4,4
Aquarabia,2025-10-11 00:00:00+00:00,RDL,Rapid Downstream Loop,3550,3361,5000,7,1,6,1
Aquarabia,2025-10-11 00:00:00+00:00,WTR4,Aqua Loop,4442,4296,5500,10,3,7,3
Aquarabia,2025-10-11 00:00:00+00:00,WTR3,Splash Zone,6083,5970,8000,7,4,3,4
Aquarabia,2025-10-11 00:00:00+00:00,WTR2,Lazy River,4123,3976,5000,8,2,6,2
Aquarabia,2025-10-11 00:00:00+00:00,WTR1,Wave Pool,4372,4302,6000,7,2,5,2
Aquarabia,2025-10-11 00:00:00+00:00,SST,Sea Stallion,4870,4719,7000,7,3,4,3
Aquarabia,2025-10-11 00:00:00+00:00,AQL,Aqua Lake Raft,2665,2522,3800,8,1,7,1
Six Flags,2025-10-12 00:00:00+00:00,IRMT,Iron Rattler Mine Town,2739,2643,4500,9,2,7,2
Six Flags,2025-10-12 00:00:00+00:00,TWE,Twilight Express,4795,4606,7800,6,1,5,1
Six Flags,2025-10-12 00:00:00+00:00,KCB,Kiddie Carousel Bay,1874,1707,3000,7,2,5,2
Six Flags,2025-10-12 00:00:00+00:00,SRT,Siroccos Tower,4683,4523,8000,9,1,8,1
Six Flags,2025-10-12 00:00:00+00:00,GDC,Grand Canyon Coaster,2860,2721,5200,8,2,6,2
Six Flags,2025-10-12 00:00:00+00:00,MLP,Magic Lantern Parade,2411,2222,4000,9,1,8,1
Six Flags,2025-10-12 00:00:00+00:00,ELT,Electric Light Tour,1947,1834,3500,8,3,5,3
Six Flags,2025-10-12 00:00:00+00:00,HRA,High Roller Adventure,3553,3419,6000,6,1,5,1
Six Flags,2025-10-12 00:00:00+00:00,FLF,Falcons Flight,4710,4627,9000,8,2,6,2
Six Flags,2025-10-12 00:00:00+00:00,SKW,Skywatch,3560,3456,6500,10,2,8,2
Aquarabia,2025-10-12 00:00:00+00:00,AQL,Aqua Lake Raft,3772,4544,3800,8,2,6,2
Aquarabia,2025-10-12 00:00:00+00:00,SST,Sea Stallion,6985,7354,7000,9,1,8,1
Aquarabia,2025-10-12 00:00:00+00:00,WTR1,Wave Pool,5963,6924,6000,6,4,2,4
Aquarabia,2025-10-12 00:00:00+00:00,WTR2,Lazy River,4952,5225,5000,6,2,4,2
Aquarabia,2025-10-12 00:00:00+00:00,WTR3,Splash Zone,7973,9412,8000,6,2,4,2
Aquarabia,2025-10-12 00:00:00+00:00,DRD,Dizzy Rapids Drop,3569,4164,3600,7,1,6,1
Aquarabia,2025-10-12 00:00:00+00:00,RDL,Rapid Downstream Loop,4965,5689,5000,8,1,7,1
Aquarabia,2025-10-12 00:00:00+00:00,SMW,Splash Mountain Wave,4790,4958,4800,6,2,4,2
Aquarabia,2025-10-12 00:00:00+00:00,FJT,Fun Jet Tubes,4151,4587,4200,10,4,6,4
Aquarabia,2025-10-12 00:00:00+00:00,WTR4,Aqua Loop,5453,5626,5500,6,3,3,3
Six Flags,2025-10-13 00:00:00+00:00,SRT,Siroccos Tower,7977,8560,8000,9,3,6,3
Six Flags,2025-10-13 00:00:00+00:00,KCB,Kiddie Carousel Bay,2973,3419,3000,7,1,6,1
Six Flags,2025-10-13 00:00:00+00:00,ELT,Electric Light Tour,3464,3422,3500,10,3,7,3
Six Flags,2025-10-13 00:00:00+00:00,MLP,Magic Lantern Parade,3989,4713,4000,7,3,4,3
Six Flags,2025-10-13 00:00:00+00:00,GDC,Grand Canyon Coaster,5157,6097,5200,7,2,5,2
Six Flags,2025-10-13 00:00:00+00:00,HRA,High Roller Adventure,5974,5931,6000,8,2,6,2
Six Flags,2025-10-13 00:00:00+00:00,SKW,Skywatch,6485,6815,6500,8,1,7,1
Six Flags,2025-10-13 00:00:00+00:00,TWE,Twilight Express,7785,7701,7800,9,3,6,3
Six Flags,2025-10-13 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4454,4576,4500,10,1,9,1
Six Flags,2025-10-13 00:00:00+00:00,FLF,Falcons Flight,8973,9842,9000,8,3,5,3
Aquarabia,2025-10-13 00:00:00+00:00,DRD,Dizzy Rapids Drop,3563,3841,3600,9,4,5,4
Aquarabia,2025-10-13 00:00:00+00:00,AQL,Aqua Lake Raft,3776,4002,3800,6,3,3,3
Aquarabia,2025-10-13 00:00:00+00:00,WTR1,Wave Pool,5951,6861,6000,7,1,6,1
Aquarabia,2025-10-13 00:00:00+00:00,WTR2,Lazy River,4976,5771,5000,7,1,6,1
Aquarabia,2025-10-13 00:00:00+00:00,WTR3,Splash Zone,7987,8325,8000,8,1,7,1
Aquarabia,2025-10-13 00:00:00+00:00,SST,Sea Stallion,6980,7651,7000,10,2,8,2
Aquarabia,2025-10-13 00:00:00+00:00,RDL,Rapid Downstream Loop,4967,5946,5000,8,2,6,2
Aquarabia,2025-10-13 00:00:00+00:00,SMW,Splash Mountain Wave,4790,5042,4800,10,2,8,2
Aquarabia,2025-10-13 00:00:00+00:00,FJT,Fun Jet Tubes,4152,4702,4200,7,3,4,3
Aquarabia,2025-10-13 00:00:00+00:00,WTR4,Aqua Loop,5460,6462,5500,10,2,8,2
Six Flags,2025-10-14 00:00:00+00:00,SRT,Siroccos Tower,6505,6413,8000,9,3,6,3
Six Flags,2025-10-14 00:00:00+00:00,ELT,Electric Light Tour,3238,3184,3500,6,4,2,4
Six Flags,2025-10-14 00:00:00+00:00,MLP,Magic Lantern Parade,3703,3624,4000,7,3,4,3
Six Flags,2025-10-14 00:00:00+00:00,GDC,Grand Canyon Coaster,4789,4632,5200,10,3,7,3
Six Flags,2025-10-14 00:00:00+00:00,HRA,High Roller Adventure,5003,4937,6000,8,2,6,2
Six Flags,2025-10-14 00:00:00+00:00,SKW,Skywatch,5799,5628,6500,10,2,8,2
Six Flags,2025-10-14 00:00:00+00:00,TWE,Twilight Express,6682,6492,7800,9,4,5,4
Six Flags,2025-10-14 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4298,4163,4500,6,2,4,2
Six Flags,2025-10-14 00:00:00+00:00,FLF,Falcons Flight,8154,8077,9000,6,4,2,4
Six Flags,2025-10-14 00:00:00+00:00,KCB,Kiddie Carousel Bay,2816,2669,3000,7,2,5,2
Aquarabia,2025-10-14 00:00:00+00:00,AQL,Aqua Lake Raft,3790,4045,3800,7,4,3,4
Aquarabia,2025-10-14 00:00:00+00:00,SST,Sea Stallion,6979,8363,7000,6,3,3,3
Aquarabia,2025-10-14 00:00:00+00:00,WTR1,Wave Pool,5953,6341,6000,7,1,6,1
Aquarabia,2025-10-14 00:00:00+00:00,WTR2,Lazy River,4966,5755,5000,7,4,3,4
Aquarabia,2025-10-14 00:00:00+00:00,WTR3,Splash Zone,7956,9044,8000,9,2,7,2
Aquarabia,2025-10-14 00:00:00+00:00,DRD,Dizzy Rapids Drop,3562,3853,3600,9,2,7,2
Aquarabia,2025-10-14 00:00:00+00:00,RDL,Rapid Downstream Loop,4986,5862,5000,7,1,6,1
Aquarabia,2025-10-14 00:00:00+00:00,SMW,Splash Mountain Wave,4783,4976,4800,6,1,5,1
Aquarabia,2025-10-14 00:00:00+00:00,FJT,Fun Jet Tubes,4190,4449,4200,8,2,6,2
Aquarabia,2025-10-14 00:00:00+00:00,WTR4,Aqua Loop,5459,6237,5500,6,1,5,1
Six Flags,2025-10-15 00:00:00+00:00,SRT,Siroccos Tower,7985,8863,8000,8,3,5,3
Six Flags,2025-10-15 00:00:00+00:00,ELT,Electric Light Tour,3454,4216,3500,10,1,9,1
Six Flags,2025-10-15 00:00:00+00:00,MLP,Magic Lantern Parade,3955,4537,4000,10,3,7,3
Six Flags,2025-10-15 00:00:00+00:00,GDC,Grand Canyon Coaster,5181,5361,5200,6,1,5,1
Six Flags,2025-10-15 00:00:00+00:00,HRA,High Roller Adventure,5988,6065,6000,6,2,4,2
Six Flags,2025-10-15 00:00:00+00:00,SKW,Skywatch,6482,7508,6500,9,1,8,1
Six Flags,2025-10-15 00:00:00+00:00,TWE,Twilight Express,7786,8258,7800,8,1,7,1
Six Flags,2025-10-15 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4481,4759,4500,10,4,6,4
Six Flags,2025-10-15 00:00:00+00:00,FLF,Falcons Flight,8987,10312,9000,9,3,6,3
Six Flags,2025-10-15 00:00:00+00:00,KCB,Kiddie Carousel Bay,2989,3009,3000,6,4,2,4
Aquarabia,2025-10-15 00:00:00+00:00,AQL,Aqua Lake Raft,3669,3563,3800,6,4,2,4
Aquarabia,2025-10-15 00:00:00+00:00,SST,Sea Stallion,6654,6545,7000,9,3,6,3
Aquarabia,2025-10-15 00:00:00+00:00,WTR1,Wave Pool,5962,5962,6000,9,2,7,2
Aquarabia,2025-10-15 00:00:00+00:00,WTR2,Lazy River,4974,5125,5000,7,1,6,1
Aquarabia,2025-10-15 00:00:00+00:00,WTR3,Splash Zone,7233,7091,8000,6,1,5,1
Aquarabia,2025-10-15 00:00:00+00:00,DRD,Dizzy Rapids Drop,3571,3375,3600,10,1,9,1
Aquarabia,2025-10-15 00:00:00+00:00,RDL,Rapid Downstream Loop,4523,4426,5000,8,4,4,4
Aquarabia,2025-10-15 00:00:00+00:00,SMW,Splash Mountain Wave,4758,4741,4800,6,3,3,3
Aquarabia,2025-10-15 00:00:00+00:00,FJT,Fun Jet Tubes,3992,3909,4200,9,2,7,2
Aquarabia,2025-10-15 00:00:00+00:00,WTR4,Aqua Loop,5319,5231,5500,6,1,5,1
Six Flags,2025-10-16 00:00:00+00:00,FLF,Falcons Flight,8958,8929,9000,8,3,5,3
Six Flags,2025-10-16 00:00:00+00:00,ELT,Electric Light Tour,3482,3476,3500,9,3,6,3
Six Flags,2025-10-16 00:00:00+00:00,MLP,Magic Lantern Parade,3970,4190,4000,8,1,7,1
Six Flags,2025-10-16 00:00:00+00:00,GDC,Grand Canyon Coaster,5165,6079,5200,9,3,6,3
Six Flags,2025-10-16 00:00:00+00:00,HRA,High Roller Adventure,5955,6475,6000,9,4,5,4
Six Flags,2025-10-16 00:00:00+00:00,SKW,Skywatch,6461,6512,6500,10,4,6,4
Six Flags,2025-10-16 00:00:00+00:00,TWE,Twilight Express,7760,9244,7800,10,2,8,2
Six Flags,2025-10-16 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4484,4748,4500,7,3,4,3
Six Flags,2025-10-16 00:00:00+00:00,SRT,Siroccos Tower,7971,8050,8000,10,1,9,1
Six Flags,2025-10-16 00:00:00+00:00,KCB,Kiddie Carousel Bay,2954,3616,3000,10,2,8,2
Aquarabia,2025-10-16 00:00:00+00:00,DRD,Dizzy Rapids Drop,3574,3602,3600,9,1,8,1
Aquarabia,2025-10-16 00:00:00+00:00,FJT,Fun Jet Tubes,4155,4598,4200,8,2,6,2
Aquarabia,2025-10-16 00:00:00+00:00,SMW,Splash Mountain Wave,4786,5433,4800,8,2,6,2
Aquarabia,2025-10-16 00:00:00+00:00,RDL,Rapid Downstream Loop,4989,5476,5000,9,2,7,2
Aquarabia,2025-10-16 00:00:00+00:00,WTR4,Aqua Loop,5478,6114,5500,10,2,8,2
Aquarabia,2025-10-16 00:00:00+00:00,WTR3,Splash Zone,7969,9208,8000,6,3,3,3
Aquarabia,2025-10-16 00:00:00+00:00,WTR2,Lazy River,4964,5104,5000,9,1,8,1
Aquarabia,2025-10-16 00:00:00+00:00,WTR1,Wave Pool,5966,7014,6000,6,2,4,2
Aquarabia,2025-10-16 00:00:00+00:00,SST,Sea Stallion,6965,8281,7000,9,3,6,3
Aquarabia,2025-10-16 00:00:00+00:00,AQL,Aqua Lake Raft,3785,4060,3800,7,2,5,2
Six Flags,2025-10-17 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3206,3103,4500,10,4,6,4
Six Flags,2025-10-17 00:00:00+00:00,TWE,Twilight Express,5699,5564,7800,8,2,6,2
Six Flags,2025-10-17 00:00:00+00:00,SKW,Skywatch,4773,4642,6500,6,4,2,4
Six Flags,2025-10-17 00:00:00+00:00,HRA,High Roller Adventure,4809,4669,6000,7,2,5,2
Six Flags,2025-10-17 00:00:00+00:00,KCB,Kiddie Carousel Bay,2402,2314,3000,6,2,4,2
Six Flags,2025-10-17 00:00:00+00:00,MLP,Magic Lantern Parade,2938,2816,4000,8,2,6,2
Six Flags,2025-10-17 00:00:00+00:00,ELT,Electric Light Tour,2662,2525,3500,6,2,4,2
Six Flags,2025-10-17 00:00:00+00:00,SRT,Siroccos Tower,5471,5392,8000,6,3,3,3
Six Flags,2025-10-17 00:00:00+00:00,GDC,Grand Canyon Coaster,4105,4054,5200,9,4,5,4
Six Flags,2025-10-17 00:00:00+00:00,FLF,Falcons Flight,6493,6331,9000,10,2,8,2
Aquarabia,2025-10-17 00:00:00+00:00,DRD,Dizzy Rapids Drop,3552,3499,3600,8,3,5,3
Aquarabia,2025-10-17 00:00:00+00:00,AQL,Aqua Lake Raft,3524,3405,3800,7,2,5,2
Aquarabia,2025-10-17 00:00:00+00:00,WTR1,Wave Pool,5957,6351,6000,8,3,5,3
Aquarabia,2025-10-17 00:00:00+00:00,WTR2,Lazy River,4782,4652,5000,10,2,8,2
Aquarabia,2025-10-17 00:00:00+00:00,WTR3,Splash Zone,7986,8318,8000,8,1,7,1
Aquarabia,2025-10-17 00:00:00+00:00,SST,Sea Stallion,6966,7166,7000,9,4,5,4
Aquarabia,2025-10-17 00:00:00+00:00,RDL,Rapid Downstream Loop,4959,4998,5000,6,2,4,2
Aquarabia,2025-10-17 00:00:00+00:00,SMW,Splash Mountain Wave,4784,5240,4800,10,2,8,2
Aquarabia,2025-10-17 00:00:00+00:00,FJT,Fun Jet Tubes,4064,3939,4200,6,4,2,4
Aquarabia,2025-10-17 00:00:00+00:00,WTR4,Aqua Loop,5458,5768,5500,8,1,7,1
Six Flags,2025-10-18 00:00:00+00:00,IRMT,Iron Rattler Mine Town,3884,3778,4500,7,1,6,1
Six Flags,2025-10-18 00:00:00+00:00,KCB,Kiddie Carousel Bay,2621,2499,3000,8,3,5,3
Six Flags,2025-10-18 00:00:00+00:00,ELT,Electric Light Tour,3132,3082,3500,6,2,4,2
Six Flags,2025-10-18 00:00:00+00:00,MLP,Magic Lantern Parade,3576,3407,4000,7,3,4,3
Six Flags,2025-10-18 00:00:00+00:00,GDC,Grand Canyon Coaster,4672,4555,5200,10,1,9,1
Six Flags,2025-10-18 00:00:00+00:00,HRA,High Roller Adventure,5211,5136,6000,10,3,7,3
Six Flags,2025-10-18 00:00:00+00:00,SKW,Skywatch,5526,5400,6500,7,3,4,3
Six Flags,2025-10-18 00:00:00+00:00,TWE,Twilight Express,5944,5859,7800,7,3,4,3
Six Flags,2025-10-18 00:00:00+00:00,SRT,Siroccos Tower,7092,6983,8000,7,4,3,4
Six Flags,2025-10-18 00:00:00+00:00,FLF,Falcons Flight,7821,7699,9000,8,4,4,4
Aquarabia,2025-10-18 00:00:00+00:00,SST,Sea Stallion,6958,7005,7000,7,4,3,4
Aquarabia,2025-10-18 00:00:00+00:00,AQL,Aqua Lake Raft,3764,4166,3800,8,3,5,3
Aquarabia,2025-10-18 00:00:00+00:00,FJT,Fun Jet Tubes,4156,4598,4200,6,3,3,3
Aquarabia,2025-10-18 00:00:00+00:00,SMW,Splash Mountain Wave,4751,5494,4800,7,2,5,2
Aquarabia,2025-10-18 00:00:00+00:00,RDL,Rapid Downstream Loop,4953,5478,5000,7,1,6,1
Aquarabia,2025-10-18 00:00:00+00:00,WTR4,Aqua Loop,5453,5701,5500,8,3,5,3
Aquarabia,2025-10-18 00:00:00+00:00,WTR3,Splash Zone,7965,8857,8000,7,2,5,2
Aquarabia,2025-10-18 00:00:00+00:00,WTR2,Lazy River,4973,5494,5000,8,2,6,2
Aquarabia,2025-10-18 00:00:00+00:00,WTR1,Wave Pool,5978,6656,6000,10,4,6,4
Aquarabia,2025-10-18 00:00:00+00:00,DRD,Dizzy Rapids Drop,3551,4018,3600,6,3,3,3
Six Flags,2025-10-19 00:00:00+00:00,IRMT,Iron Rattler Mine Town,4473,5314,4500,7,4,3,4
Six Flags,2025-10-19 00:00:00+00:00,TWE,Twilight Express,7783,8665,7800,9,2,7,2
Six Flags,2025-10-19 00:00:00+00:00,SKW,Skywatch,6487,7719,6500,6,2,4,2
Six Flags,2025-10-19 00:00:00+00:00,HRA,High Roller Adventure,5955,7238,6000,8,3,5,3
Six Flags,2025-10-19 00:00:00+00:00,SRT,Siroccos Tower,7969,7922,8000,9,4,5,4
Six Flags,2025-10-19 00:00:00+00:00,MLP,Magic Lantern Parade,3981,4486,4000,8,2,6,2
Six Flags,2025-10-19 00:00:00+00:00,ELT,Electric Light Tour,3484,3505,3500,7,1,6,1
Six Flags,2025-10-19 00:00:00+00:00,KCB,Kiddie Carousel Bay,2972,3054,3000,9,2,7,2
Six Flags,2025-10-19 00:00:00+00:00,GDC,Grand Canyon Coaster,5175,5987,5200,6,4,2,4
Six Flags,2025-10-19 00:00:00+00:00,FLF,Falcons Flight,8974,9465,9000,6,1,5,1
Aquarabia,2025-10-19 00:00:00+00:00,SST,Sea Stallion,6978,6964,7000,10,3,7,3
Aquarabia,2025-10-19 00:00:00+00:00,AQL,Aqua Lake Raft,3756,3719,3800,7,4,3,4
Aquarabia,2025-10-19 00:00:00+00:00,FJT,Fun Jet Tubes,4178,4072,4200,10,3,7,3
